y__abs_energy,y__quantile__q_0.8,y__quantile__q_0.7,y__quantile__q_0.6,y__quantile__q_0.4,y__quantile__q_0.3,y__quantile__q_0.2,y__quantile__q_0.1,y__minimum,y__median,y__mean,y__maximum,"y__fft_coefficient__coeff_0__attr_""real""","y__fft_coefficient__coeff_0__attr_""abs""","y__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_5","y__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_20","y__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_2","y__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_10",y__quantile__q_0.9,y__sum_values,y
15874.992015999998,125.99600000000001,125.99600000000001,125.99600000000001,125.99600000000001,125.99600000000001,125.99600000000001,125.99600000000001,125.99600000000001,125.99600000000001,125.99600000000001,125.99600000000001,125.99600000000001,125.99600000000001,48.87127345542503,24.43563672771252,77.27226813603527,34.55720886555316,125.99600000000001,125.99600000000001,99.9894
9997.88011236,99.9894,99.9894,99.9894,99.9894,99.9894,99.9894,99.9894,99.9894,99.9894,99.9894,99.9894,99.9894,99.9894,38.78384480494521,19.39192240247261,61.322643001057855,27.424319662063407,99.9894,99.9894,101.2116
10243.78797456,101.2116,101.2116,101.2116,101.2116,101.2116,101.2116,101.2116,101.2116,101.2116,101.2116,101.2116,101.2116,101.2116,39.25791120718989,19.628955603594946,62.07220779768522,27.759535229823328,101.2116,101.2116,94.8477
8996.086195290001,94.8477,94.8477,94.8477,94.8477,94.8477,94.8477,94.8477,94.8477,94.8477,94.8477,94.8477,94.8477,94.8477,36.78948445441218,18.39474222720609,58.16928240964978,26.014093934071933,94.8477,94.8477,88.4239
7818.78609121,88.4239,88.4239,88.4239,88.4239,88.4239,88.4239,88.4239,88.4239,88.4239,88.4239,88.4239,88.4239,88.4239,34.29782371579382,17.14891185789691,54.22962086442402,24.252223729378606,88.4239,88.4239,88.6775
7863.699006249999,88.6775,88.6775,88.6775,88.6775,88.6775,88.6775,88.6775,88.6775,88.6775,88.6775,88.6775,88.6775,88.6775,34.396189973042425,17.198094986521212,54.38515157332984,24.32177917691903,88.6775,88.6775,92.76100000000001
8604.603121,92.76100000000001,92.76100000000001,92.76100000000001,92.76100000000001,92.76100000000001,92.76100000000001,92.76100000000001,92.76100000000001,92.76100000000001,92.76100000000001,92.76100000000001,92.76100000000001,92.76100000000001,35.98009616970921,17.99004808485461,56.88952716409065,25.441769989345513,92.76100000000001,92.76100000000001,96.9885
9406.76913225,96.9885,96.9885,96.9885,96.9885,96.9885,96.9885,96.9885,96.9885,96.9885,96.9885,96.9885,96.9885,96.9885,37.61985702348878,18.80992851174439,59.48221672205353,26.60125600857728,96.9885,96.9885,102.3169
10468.74802561,102.3169,102.3169,102.3169,102.3169,102.3169,102.3169,102.3169,102.3169,102.3169,102.3169,102.3169,102.3169,102.3169,39.686634488486774,19.843317244243387,62.750078825104815,28.062688369280906,102.3169,102.3169,108.6388
11802.388865440002,108.6388,108.6388,108.6388,108.6388,108.6388,108.6388,108.6388,108.6388,108.6388,108.6388,108.6388,108.6388,108.6388,42.13877029960658,21.06938514980329,66.62724597270636,29.796610229714087,108.6388,108.6388,124.4571
15489.56974041,124.4571,124.4571,124.4571,124.4571,124.4571,124.4571,124.4571,124.4571,124.4571,124.4571,124.4571,124.4571,124.4571,48.274365595488575,24.137182797744288,76.32847394070728,34.13513127004854,124.4571,124.4571,133.202
17742.772804,133.202,133.202,133.202,133.202,133.202,133.202,133.202,133.202,133.202,133.202,133.202,133.202,133.202,51.666333588443486,25.833166794221743,81.69164624477101,36.533614839434684,133.202,133.202,134.4426
18074.81269476,134.4426,134.4426,134.4426,134.4426,134.4426,134.4426,134.4426,134.4426,134.4426,134.4426,134.4426,134.4426,134.4426,52.147536974652574,26.073768487326287,82.45249560387421,36.87387701695306,134.4426,134.4426,107.4831
11552.616785609998,107.4831,107.4831,107.4831,107.4831,107.4831,107.4831,107.4831,107.4831,107.4831,107.4831,107.4831,107.4831,107.4831,41.690497888320216,20.845248944160108,65.91846505676602,29.47963376787467,107.4831,107.4831,111.40799999999999
12411.742464,111.40799999999999,111.40799999999999,111.40799999999999,111.40799999999999,111.40799999999999,111.40799999999999,111.40799999999999,111.40799999999999,111.40799999999999,111.40799999999999,111.40799999999999,111.40799999999999,111.40799999999999,43.2128863862503,21.60644319312515,68.32557262531681,30.55612499836143,111.40799999999999,111.40799999999999,104.8112
10985.38764544,104.8112,104.8112,104.8112,104.8112,104.8112,104.8112,104.8112,104.8112,104.8112,104.8112,104.8112,104.8112,104.8112,40.654122483183954,20.327061241591974,64.27981166116082,28.74680569104785,104.8112,104.8112,96.0485
9225.31435225,96.0485,96.0485,96.0485,96.0485,96.0485,96.0485,96.0485,96.0485,96.0485,96.0485,96.0485,96.0485,96.0485,37.2552502340026,18.6276251170013,58.90572276948461,26.34344007526495,96.0485,96.0485,94.9222
9010.224052840002,94.9222,94.9222,94.9222,94.9222,94.9222,94.9222,94.9222,94.9222,94.9222,94.9222,94.9222,94.9222,94.9222,36.818381481876784,18.409190740938392,58.214972621848055,26.03452721814828,94.9222,94.9222,102.6901
10545.25663801,102.6901,102.6901,102.6901,102.6901,102.6901,102.6901,102.6901,102.6901,102.6901,102.6901,102.6901,102.6901,102.6901,39.83139114150404,19.915695570752014,62.97895919010347,28.165046780251284,102.6901,102.6901,100.1583
10031.68505889,100.1583,100.1583,100.1583,100.1583,100.1583,100.1583,100.1583,100.1583,100.1583,100.1583,100.1583,100.1583,100.1583,38.849357663183724,19.424678831591862,61.426227925088575,27.470644248378786,100.1583,100.1583,109.7879
12053.38298641,109.7879,109.7879,109.7879,109.7879,109.7879,109.7879,109.7879,109.7879,109.7879,109.7879,109.7879,109.7879,109.7879,42.58448270577525,21.292241352887626,67.33197916514989,30.111776494574933,109.7879,109.7879,111.1361
12351.23272321,111.1361,111.1361,111.1361,111.1361,111.1361,111.1361,111.1361,111.1361,111.1361,111.1361,111.1361,111.1361,111.1361,43.10742193299361,21.553710966496805,68.15881868307906,30.48155036828949,111.1361,111.1361,124.0982
15400.36324324,124.0982,124.0982,124.0982,124.0982,124.0982,124.0982,124.0982,124.0982,124.0982,124.0982,124.0982,124.0982,124.0982,48.13515562022626,24.06757781011313,76.10836364328495,34.03669495253174,124.0982,124.0982,129.3138
16722.058870439996,129.3138,129.3138,129.3138,129.3138,129.3138,129.3138,129.3138,129.3138,129.3138,129.3138,129.3138,129.3138,129.3138,50.1581802704859,25.07909013524295,79.30704647202799,35.46718940123788,129.3138,129.3138,124.9696
15617.40092416,124.9696,124.9696,124.9696,124.9696,124.9696,124.9696,124.9696,124.9696,124.9696,124.9696,124.9696,124.9696,124.9696,48.4731538716712,24.2365769358356,76.64278580314512,34.27569580815766,124.9696,124.9696,104.3101
10880.59696201,104.3101,104.3101,104.3101,104.3101,104.3101,104.3101,104.3101,104.3101,104.3101,104.3101,104.3101,104.3101,104.3101,40.45975603402275,20.229878017011377,63.97249132112649,28.609367856810827,104.3101,104.3101,102.787
10565.167368999999,102.787,102.787,102.787,102.787,102.787,102.787,102.787,102.787,102.787,102.787,102.787,102.787,102.787,39.86897667118617,19.934488335593084,63.038387130533174,28.19162376316401,102.787,102.787,94.9205
9009.90132025,94.9205,94.9205,94.9205,94.9205,94.9205,94.9205,94.9205,94.9205,94.9205,94.9205,94.9205,94.9205,94.9205,36.817722086619206,18.408861043309603,58.21393002640192,26.034060955290162,94.9205,94.9205,92.0467
8472.59498089,92.0467,92.0467,92.0467,92.0467,92.0467,92.0467,92.0467,92.0467,92.0467,92.0467,92.0467,92.0467,92.0467,35.70303379765605,17.851516898828027,56.45145308928218,25.245857307255093,92.0467,92.0467,89.7304
8051.54468416,89.7304,89.7304,89.7304,89.7304,89.7304,89.7304,89.7304,89.7304,89.7304,89.7304,89.7304,89.7304,89.7304,34.80458836522327,17.402294182611634,55.03088612935093,24.61056044945579,89.7304,89.7304,92.8576
8622.53387776,92.8576,92.8576,92.8576,92.8576,92.8576,92.8576,92.8576,92.8576,92.8576,92.8576,92.8576,92.8576,92.8576,36.01756533552236,18.00878266776118,56.94877111708871,25.468264690577396,92.8576,92.8576,92.1938
8499.696758439999,92.1938,92.1938,92.1938,92.1938,92.1938,92.1938,92.1938,92.1938,92.1938,92.1938,92.1938,92.1938,92.1938,35.760090881415,17.8800454407075,56.54166825994482,25.28620275809577,92.1938,92.1938,96.2302
9260.25139204,96.2302,96.2302,96.2302,96.2302,96.2302,96.2302,96.2302,96.2302,96.2302,96.2302,96.2302,96.2302,96.2302,37.32572795065115,18.662863975325575,59.017157823933296,26.393275346629682,96.2302,96.2302,104.1677
10850.90972329,104.1677,104.1677,104.1677,104.1677,104.1677,104.1677,104.1677,104.1677,104.1677,104.1677,104.1677,104.1677,104.1677,40.40452198421124,20.202260992105614,63.885158620226676,28.5703114856367,104.1677,104.1677,118.988
14158.144144,118.988,118.988,118.988,118.988,118.988,118.988,118.988,118.988,118.988,118.988,118.988,118.988,118.988,46.15301347593665,23.07650673796833,72.97432173220233,32.63510880102893,118.988,118.988,122.1755
14926.85280025,122.1755,122.1755,122.1755,122.1755,122.1755,122.1755,122.1755,122.1755,122.1755,122.1755,122.1755,122.1755,122.1755,47.38937958390173,23.694689791950864,74.92918819370597,33.50935166000024,122.1755,122.1755,121.4803
14757.46328809,121.4803,121.4803,121.4803,121.4803,121.4803,121.4803,121.4803,121.4803,121.4803,121.4803,121.4803,121.4803,121.4803,47.11972571150727,23.55986285575364,74.50282798538053,33.31867757825691,121.4803,121.4803,105.0701
11039.72591401,105.0701,105.0701,105.0701,105.0701,105.0701,105.0701,105.0701,105.0701,105.0701,105.0701,105.0701,105.0701,105.0701,40.754544502117966,20.377272251058983,64.43859281469284,28.817814781616534,105.0701,105.0701,102.2842
10462.05756964,102.2842,102.2842,102.2842,102.2842,102.2842,102.2842,102.2842,102.2842,102.2842,102.2842,102.2842,102.2842,102.2842,39.673950826767395,19.836975413383698,62.73002419505269,28.053719666068865,102.2842,102.2842,94.8146
8989.80837316,94.8146,94.8146,94.8146,94.8146,94.8146,94.8146,94.8146,94.8146,94.8146,94.8146,94.8146,94.8146,94.8146,36.77664564086751,18.388322820433753,58.14898246302207,26.0050155219521,94.8146,94.8146,89.6044
8028.94849936,89.6044,89.6044,89.6044,89.6044,89.6044,89.6044,89.6044,89.6044,89.6044,89.6044,89.6044,89.6044,89.6044,34.75571554024959,17.377857770124795,54.95361140804914,24.576002143501164,89.6044,89.6044,88.4397
7821.58053609,88.4397,88.4397,88.4397,88.4397,88.4397,88.4397,88.4397,88.4397,88.4397,88.4397,88.4397,88.4397,88.4397,34.30395221289369,17.151976106446845,54.239310869158686,24.256557231236407,88.4397,88.4397,94.8144
8989.77044736,94.8144,94.8144,94.8144,94.8144,94.8144,94.8144,94.8144,94.8144,94.8144,94.8144,94.8144,94.8144,94.8144,36.77656806495486,18.38828403247743,58.14885980473429,26.00496066749821,94.8144,94.8144,95.7128
9160.94008384,95.7128,95.7128,95.7128,95.7128,95.7128,95.7128,95.7128,95.7128,95.7128,95.7128,95.7128,95.7128,95.7128,37.12503906460845,18.562519532304226,58.69984083344485,26.25136687440011,95.7128,95.7128,103.4214
10695.98597796,103.4214,103.4214,103.4214,103.4214,103.4214,103.4214,103.4214,103.4214,103.4214,103.4214,103.4214,103.4214,103.4214,40.11504746613301,20.05752373306651,63.42745921937329,28.36562209092289,103.4214,103.4214,108.6304
11800.56380416,108.6304,108.6304,108.6304,108.6304,108.6304,108.6304,108.6304,108.6304,108.6304,108.6304,108.6304,108.6304,108.6304,42.13551211127499,21.067756055637496,66.62209432461955,29.794306342650447,108.6304,108.6304,124.8315
15582.903392250002,124.8315,124.8315,124.8315,124.8315,124.8315,124.8315,124.8315,124.8315,124.8315,124.8315,124.8315,124.8315,124.8315,48.41958770398181,24.209793851990906,76.5580902554326,34.23781880774231,124.8315,124.8315,124.8048
15576.23810304,124.8048,124.8048,124.8048,124.8048,124.8048,124.8048,124.8048,124.8048,124.8048,124.8048,124.8048,124.8048,124.8048,48.409231319642146,24.204615659821073,76.54171537401389,34.230495738147155,124.8048,124.8048,122.772
15072.963984000002,122.772,122.772,122.772,122.772,122.772,122.772,122.772,122.772,122.772,122.772,122.772,122.772,122.772,47.62074974340013,23.810374871700066,75.29501653701169,33.67295506874578,122.772,122.772,105.333
11095.040889,105.333,105.333,105.333,105.333,105.333,105.333,105.333,105.333,105.333,105.333,105.333,105.333,105.333,40.8565180393051,20.42825901965255,64.59982713398047,28.889920961263147,105.333,105.333,100.7475
10150.05875625,100.7475,100.7475,100.7475,100.7475,100.7475,100.7475,100.7475,100.7475,100.7475,100.7475,100.7475,100.7475,100.7475,39.07789630187017,19.538948150935084,61.787579240890295,27.632245469557105,100.7475,100.7475,98.4825
9698.80280625,98.4825,98.4825,98.4825,98.4825,98.4825,98.4825,98.4825,98.4825,98.4825,98.4825,98.4825,98.4825,98.4825,38.199349091033824,19.099674545516912,60.39847413177477,27.01101877918219,98.4825,98.4825,89.3258
7979.09854564,89.3258,89.3258,89.3258,89.3258,89.3258,89.3258,89.3258,89.3258,89.3258,89.3258,89.3258,89.3258,89.3258,34.6476522939189,17.32382614695945,54.78274841317073,24.499589889223696,89.3258,89.3258,87.0124
7571.15775376,87.0124,87.0124,87.0124,87.0124,87.0124,87.0124,87.0124,87.0124,87.0124,87.0124,87.0124,87.0124,87.0124,33.75033171221964,16.87516585610982,53.363959998412284,23.865088421005893,87.0124,87.0124,93.7943
8797.370712490001,93.7943,93.7943,93.7943,93.7943,93.7943,93.7943,93.7943,93.7943,93.7943,93.7943,93.7943,93.7943,93.7943,36.380892122449715,18.19044606122485,57.52324120790925,25.725175525400434,93.7943,93.7943,96.4548
9303.52844304,96.4548,96.4548,96.4548,96.4548,96.4548,96.4548,96.4548,96.4548,96.4548,96.4548,96.4548,96.4548,96.4548,37.412845700564546,18.70642285028228,59.15490308111095,26.454876898355163,96.4548,96.4548,102.9823
10605.35411329,102.9823,102.9823,102.9823,102.9823,102.9823,102.9823,102.9823,102.9823,102.9823,102.9823,102.9823,102.9823,102.9823,39.944729549895385,19.972364774947692,63.15816294855094,28.245189137393687,102.9823,102.9823,109.7563
12046.44538969,109.7563,109.7563,109.7563,109.7563,109.7563,109.7563,109.7563,109.7563,109.7563,109.7563,109.7563,109.7563,109.7563,42.572225711575506,21.286112855787753,67.31259915568056,30.103109490859328,109.7563,109.7563,123.0683
15145.806464889998,123.0683,123.0683,123.0683,123.0683,123.0683,123.0683,123.0683,123.0683,123.0683,123.0683,123.0683,123.0683,123.0683,47.735678458000926,23.867839229000463,75.47673479035866,33.75422194219305,123.0683,123.0683,123.1853
15174.61813609,123.1853,123.1853,123.1853,123.1853,123.1853,123.1853,123.1853,123.1853,123.1853,123.1853,123.1853,123.1853,123.1853,47.78106036690506,23.89053018345253,75.54848988871031,33.786311797722355,123.1853,123.1853,124.9834
15620.85027556,124.9834,124.9834,124.9834,124.9834,124.9834,124.9834,124.9834,124.9834,124.9834,124.9834,124.9834,124.9834,124.9834,48.478506609644505,24.239253304822252,76.65124922500199,34.2794807654765,124.9834,124.9834,107.7064
11600.66860096,107.7064,107.7064,107.7064,107.7064,107.7064,107.7064,107.7064,107.7064,107.7064,107.7064,107.7064,107.7064,107.7064,41.77711139480135,20.88855569740068,66.05541303507309,29.540878765649826,107.7064,107.7064,99.2227
9845.14419529,99.2227,99.2227,99.2227,99.2227,99.2227,99.2227,99.2227,99.2227,99.2227,99.2227,99.2227,99.2227,99.2227,38.486457543776005,19.24322877188801,60.85243245485085,27.214035113052173,99.2227,99.2227,96.1946
9253.40106916,96.1946,96.1946,96.1946,96.1946,96.1946,96.1946,96.1946,96.1946,96.1946,96.1946,96.1946,96.1946,96.1946,37.311919438198274,18.655959719099133,58.99532464870836,26.383511253836154,96.1946,96.1946,94.2656
8886.003343360002,94.2656,94.2656,94.2656,94.2656,94.2656,94.2656,94.2656,94.2656,94.2656,94.2656,94.2656,94.2656,94.2656,36.563699760625056,18.281849880312528,57.81228546306428,25.85444004600692,94.2656,94.2656,93.5966
8760.32353156,93.5966,93.5966,93.5966,93.5966,93.5966,93.5966,93.5966,93.5966,93.5966,93.5966,93.5966,93.5966,93.5966,36.30420833278861,18.152104166394306,57.4019934904381,25.670951897724,93.5966,93.5966,98.2886
9660.64888996,98.2886,98.2886,98.2886,98.2886,98.2886,98.2886,98.2886,98.2886,98.2886,98.2886,98.2886,98.2886,98.2886,38.12413924371321,19.062069621856605,60.27955692177145,26.957837386129786,98.2886,98.2886,98.2274
9648.62211076,98.2274,98.2274,98.2274,98.2274,98.2274,98.2274,98.2274,98.2274,98.2274,98.2274,98.2274,98.2274,98.2274,38.10040101444028,19.05020050722014,60.24202348571058,26.941051923237534,98.2274,98.2274,102.2729
10459.74607441,102.2729,102.2729,102.2729,102.2729,102.2729,102.2729,102.2729,102.2729,102.2729,102.2729,102.2729,102.2729,102.2729,39.66956778770231,19.834783893851156,62.7230940017931,28.050620389423734,102.2729,102.2729,107.2035
11492.59041225,107.2035,107.2035,107.2035,107.2035,107.2035,107.2035,107.2035,107.2035,107.2035,107.2035,107.2035,107.2035,107.2035,41.58204676242625,20.79102338121313,65.74698877044872,29.40294724132773,107.2035,107.2035,120.4112
14498.85708544,120.4112,120.4112,120.4112,120.4112,120.4112,120.4112,120.4112,120.4112,120.4112,120.4112,120.4112,120.4112,120.4112,46.705043670401245,23.352521835200623,73.8471581080492,33.02545309495456,120.4112,120.4112,123.8626
15341.94367876,123.8626,123.8626,123.8626,123.8626,123.8626,123.8626,123.8626,123.8626,123.8626,123.8626,123.8626,123.8626,123.8626,48.04377119511675,24.02188559755837,75.96387218027941,33.97207640584197,123.8626,123.8626,128.9061
16616.782617210003,128.9061,128.9061,128.9061,128.9061,128.9061,128.9061,128.9061,128.9061,128.9061,128.9061,128.9061,128.9061,128.9061,50.00004177253537,25.000020886267684,79.05700755238719,35.3553685969704,128.9061,128.9061,104.1852
10854.55589904,104.1852,104.1852,104.1852,104.1852,104.1852,104.1852,104.1852,104.1852,104.1852,104.1852,104.1852,104.1852,104.1852,40.41130987656869,20.205654938284344,63.89589122040749,28.575111250352627,104.1852,104.1852,105.5477
11140.31697529,105.5477,105.5477,105.5477,105.5477,105.5477,105.5477,105.5477,105.5477,105.5477,105.5477,105.5477,105.5477,105.5477,40.939795781542,20.469897890771,64.73150080591297,28.948807217520763,105.5477,105.5477,102.9177
10592.05297329,102.9177,102.9177,102.9177,102.9177,102.9177,102.9177,102.9177,102.9177,102.9177,102.9177,102.9177,102.9177,102.9177,39.91967253010729,19.959836265053642,63.118544321597795,28.2274711487852,102.9177,102.9177,94.80799999999999
8988.556864000002,94.80799999999999,94.80799999999999,94.80799999999999,94.80799999999999,94.80799999999999,94.80799999999999,94.80799999999999,94.80799999999999,94.80799999999999,94.80799999999999,94.80799999999999,94.80799999999999,94.80799999999999,36.77408563574985,18.387042817874924,58.14493473952532,26.00320532497352,94.80799999999999,94.80799999999999,97.0557
9419.80890249,97.0557,97.0557,97.0557,97.0557,97.0557,97.0557,97.0557,97.0557,97.0557,97.0557,97.0557,97.0557,97.0557,37.6459225301414,18.8229612650707,59.523429906747815,26.619687105086413,97.0557,97.0557,100.4093
10082.02752649,100.4093,100.4093,100.4093,100.4093,100.4093,100.4093,100.4093,100.4093,100.4093,100.4093,100.4093,100.4093,100.4093,38.94671543356782,19.47335771678391,61.58016407625326,27.53948658801857,100.4093,100.4093,98.2829
9659.52843241,98.2829,98.2829,98.2829,98.2829,98.2829,98.2829,98.2829,98.2829,98.2829,98.2829,98.2829,98.2829,98.2829,38.12192833020249,19.060964165101247,60.276061160569704,26.956274034193743,98.2829,98.2829,108.0978
11685.134364840002,108.0978,108.0978,108.0978,108.0978,108.0978,108.0978,108.0978,108.0978,108.0978,108.0978,108.0978,108.0978,108.0978,41.92892745587039,20.964463727935193,66.29545530425976,29.648228931924766,108.0978,108.0978,114.7798
13174.40248804,114.7798,114.7798,114.7798,114.7798,114.7798,114.7798,114.7798,114.7798,114.7798,114.7798,114.7798,114.7798,114.7798,44.520738697728454,22.260369348864227,70.39346869901027,31.48091623659813,114.7798,114.7798,126.2366
15935.679179559998,126.2366,126.2366,126.2366,126.2366,126.2366,126.2366,126.2366,126.2366,126.2366,126.2366,126.2366,126.2366,126.2366,48.96459727835097,24.482298639175482,77.41982605623534,34.62319877359034,126.2366,126.2366,133.8463
17914.832023690004,133.8463,133.8463,133.8463,133.8463,133.8463,133.8463,133.8463,133.8463,133.8463,133.8463,133.8463,133.8463,133.8463,51.916244391066826,25.958122195533413,82.0867899188563,36.71032846266142,133.8463,133.8463,136.151
18537.094801000007,136.151,136.151,136.151,136.151,136.151,136.151,136.151,136.151,136.151,136.151,136.151,136.151,136.151,52.810190420565526,26.40509521028277,83.50024269809627,37.34244376213474,136.151,136.151,110.6349
12240.08109801,110.6349,110.6349,110.6349,110.6349,110.6349,110.6349,110.6349,110.6349,110.6349,110.6349,110.6349,110.6349,110.6349,42.913016695876095,21.456508347938048,67.85143701390082,30.344085106825514,110.6349,110.6349,109.6545
12024.10937025,109.6545,109.6545,109.6545,109.6545,109.6545,109.6545,109.6545,109.6545,109.6545,109.6545,109.6545,109.6545,109.6545,42.53273957203328,21.26636978601664,67.25016608720023,30.075188573826146,109.6545,109.6545,106.5499
11352.88119001,106.5499,106.5499,106.5499,106.5499,106.5499,106.5499,106.5499,106.5499,106.5499,106.5499,106.5499,106.5499,106.5499,41.328528679864384,20.664264339932192,65.34614148598165,29.223682885994805,106.5499,106.5499,98.1605
9635.48376025,98.1605,98.1605,98.1605,98.1605,98.1605,98.1605,98.1605,98.1605,98.1605,98.1605,98.1605,98.1605,98.1605,38.07445187165664,19.03722593582832,60.20099428844797,26.922703108409248,98.1605,98.1605,97.3783
9482.53331089,97.3783,97.3783,97.3783,97.3783,97.3783,97.3783,97.3783,97.3783,97.3783,97.3783,97.3783,97.3783,97.3783,37.771052477256546,18.885526238628273,59.72127772493796,26.708167339221053,97.3783,97.3783,101.575
10317.480625,101.575,101.575,101.575,101.575,101.575,101.575,101.575,101.575,101.575,101.575,101.575,101.575,101.575,39.398866640486986,19.699433320243493,62.29507790658261,27.8592057725528,101.575,101.575,98.3122
9665.28866884,98.3122,98.3122,98.3122,98.3122,98.3122,98.3122,98.3122,98.3122,98.3122,98.3122,98.3122,98.3122,98.3122,38.13329320140669,19.066646600703347,60.29403059972957,26.964310211689547,98.3122,98.3122,109.9673
12092.807069289998,109.9673,109.9673,109.9673,109.9673,109.9673,109.9673,109.9673,109.9673,109.9673,109.9673,109.9673,109.9673,109.9673,42.654068299428246,21.327034149714123,67.4420036492891,30.160980939719863,109.9673,109.9673,115.0362
13233.327310439998,115.0362,115.0362,115.0362,115.0362,115.0362,115.0362,115.0362,115.0362,115.0362,115.0362,115.0362,115.0362,115.0362,44.62019101775426,22.31009550887713,70.55071662394505,31.551239646493112,115.0362,115.0362,129.5071
16772.08895041,129.5071,129.5071,129.5071,129.5071,129.5071,129.5071,129.5071,129.5071,129.5071,129.5071,129.5071,129.5071,129.5071,50.23315739006855,25.116578695034274,79.42559570716794,35.5202062309286,129.5071,129.5071,135.1607
18268.41482449,135.1607,135.1607,135.1607,135.1607,135.1607,135.1607,135.1607,135.1607,135.1607,135.1607,135.1607,135.1607,135.1607,52.42607328904622,26.21303664452311,82.89290018615053,37.070831933667506,135.1607,135.1607,136.0268
18503.290318240004,136.0268,136.0268,136.0268,136.0268,136.0268,136.0268,136.0268,136.0268,136.0268,136.0268,136.0268,136.0268,136.0268,52.76201577880576,26.38100788940288,83.42407190138452,37.308379146265175,136.0268,136.0268,119.7766
14346.43390756,119.7766,119.7766,119.7766,119.7766,119.7766,119.7766,119.7766,119.7766,119.7766,119.7766,119.7766,119.7766,119.7766,46.45889529954175,23.22944764977088,73.45796336092131,32.85139991274179,119.7766,119.7766,117.1886
13733.16796996,117.1886,117.1886,117.1886,117.1886,117.1886,117.1886,117.1886,117.1886,117.1886,117.1886,117.1886,117.1886,117.1886,45.455062989764926,22.727531494882463,71.87076511704008,32.14158327932444,117.1886,117.1886,110.8164
12280.27450896,110.8164,110.8164,110.8164,110.8164,110.8164,110.8164,110.8164,110.8164,110.8164,110.8164,110.8164,110.8164,110.8164,42.98341683661198,21.49170841830599,67.96274941006172,30.393865523736352,110.8164,110.8164,106.1647
11270.94352609,106.1647,106.1647,106.1647,106.1647,106.1647,106.1647,106.1647,106.1647,106.1647,106.1647,106.1647,106.1647,106.1647,41.1791174720877,20.58955873604385,65.10990162371617,29.118033207790656,106.1647,106.1647,107.1149
11473.601802010002,107.1149,107.1149,107.1149,107.1149,107.1149,107.1149,107.1149,107.1149,107.1149,107.1149,107.1149,107.1149,107.1149,41.54768063311937,20.773840316559685,65.6926511489619,29.37864671825169,107.1149,107.1149,110.8432
12286.214986239998,110.8432,110.8432,110.8432,110.8432,110.8432,110.8432,110.8432,110.8432,110.8432,110.8432,110.8432,110.8432,110.8432,42.993812008907966,21.496906004453983,67.97918562062434,30.401216020558447,110.8432,110.8432,109.0117
11883.550736890002,109.0117,109.0117,109.0117,109.0117,109.0117,109.0117,109.0117,109.0117,109.0117,109.0117,109.0117,109.0117,109.0117,42.28341058875486,21.14170529437743,66.85594235027331,29.898886359003633,109.0117,109.0117,117.6771
13847.89986441,117.6771,117.6771,117.6771,117.6771,117.6771,117.6771,117.6771,117.6771,117.6771,117.6771,117.6771,117.6771,117.6771,45.644542156428756,22.822271078214374,72.17035798494425,32.275565282966014,117.6771,117.6771,120.9282
14623.62955524,120.9282,120.9282,120.9282,120.9282,120.9282,120.9282,120.9282,120.9282,120.9282,120.9282,120.9282,120.9282,120.9282,46.90557740461865,23.452788702309324,74.16422978196213,33.167251858276344,120.9282,120.9282,132.6661
17600.29408921,132.6661,132.6661,132.6661,132.6661,132.6661,132.6661,132.6661,132.6661,132.6661,132.6661,132.6661,132.6661,132.6661,51.45846893048005,25.729234465240026,81.36298336266285,36.386632330219705,132.6661,132.6661,136.9855
18765.02721025,136.9855,136.9855,136.9855,136.9855,136.9855,136.9855,136.9855,136.9855,136.9855,136.9855,136.9855,136.9855,136.9855,53.13387591612533,26.566937958062663,84.01203440386091,37.571323971016795,136.9855,136.9855,135.9605
18485.25756025,135.9605,135.9605,135.9605,135.9605,135.9605,135.9605,135.9605,135.9605,135.9605,135.9605,135.9605,135.9605,135.9605,52.73629936376008,26.36814968188004,83.38341067898523,37.29019489479857,135.9605,135.9605,117.3789
13777.80616521,117.3789,117.3789,117.3789,117.3789,117.3789,117.3789,117.3789,117.3789,117.3789,117.3789,117.3789,117.3789,117.3789,45.52887647065772,22.76443823532886,71.98747447786334,32.19377729220672,117.3789,117.3789,114.6903
13153.864914089998,114.6903,114.6903,114.6903,114.6903,114.6903,114.6903,114.6903,114.6903,114.6903,114.6903,114.6903,114.6903,114.6903,44.486023476814616,22.243011738407308,70.33857911522846,31.456368868479565,114.6903,114.6903,107.101
11470.624201,107.101,107.101,107.101,107.101,107.101,107.101,107.101,107.101,107.101,107.101,107.101,107.101,107.101,41.542289107189724,20.771144553594862,65.68412639796115,29.374834333705905,107.101,107.101,106.2725
11293.84425625,106.2725,106.2725,106.2725,106.2725,106.2725,106.2725,106.2725,106.2725,106.2725,106.2725,106.2725,106.2725,106.2725,41.22093088900963,20.61046544450481,65.17601444082993,29.147599758440727,106.2725,106.2725,107.8371
11628.84013641,107.8371,107.8371,107.8371,107.8371,107.8371,107.8371,107.8371,107.8371,107.8371,107.8371,107.8371,107.8371,107.8371,41.82780725372247,20.913903626861234,66.13557022613773,29.576726151271014,107.8371,107.8371,108.3356
